ID,명칭,우편번호,관리자,전화번호,주소,위도,경도,개요,문의 및 안내,규모,좌석수,주차 시설,어린이놀이방,개업일,영업시간,쉬는날,대표메뉴,취급메뉴,할인정보,금연/흡연,신용카드정보,포장가능,예약안내,상세정보,인허가번호
2836964,외도339,63068,,,제주특별자치도 제주시 일주서로 7345 ,33.4937712193,126.4317173715,"외도339는 제주공항 근처 외도이동 바닷가에 있다. 오이디오339로 등록된 카페이지만 포털이나 여행자는 외도339로 부르기 때문에 찾아갈 때는 간판에 OEDO339라 쓰여 있는지 확인하는 것이 좋다. 커피  음료를 비롯해 다양한 빵 종류가 있으며 1  2층 좌석이 넓고  외부 공간에는 잔디  모래밭 등 사진 찍을 곳도 많다. 반려견 놀이터도 있어 주민들의 산책코스로 애용되고 있다. 주변 여행지로 알작지  이호테우해수욕장 등이 있다.
※ 반려동물 동반 가능(리드줄 착용)   반려견 놀이터 있음  실내 입장 시 전용 가방 지참",064-748-0339,,,있음 / 소형 약 40대,0,,09:00 ~ 22:00 (21:30 라스트오더),연중무휴,"삼구 시나몬 크림, 삼구 아몬드 크림",아메리카노/바닐라 빈 라떼/청귤차/제주 말차 라떼/수제 청귤에이드/한라봉감귤 착즙주스,,,가능,가능,예약 가능,,20190621458
2836976,제주돔베고기집,63098,,,제주특별자치도 제주시 월랑로4길 6 ,33.4879031676,126.4784939918,제주돔베고기집은 제주공항 근처 제주시 노형동 시내 중심에 있다. 돔베는 제주어 도마를 뜻하며 도마 위에 나오는 수육을 돔베고기라 한다. 제주돔베고깃집에서는 제주 암퇘지만 사용하며 김치는 과일로 양념하여 만든다. 주문할 때 살코기 또는 비계 부위를 선택할 수 있으며  돔베고기와 김치  전복  한치와 홍어회무침이 한 세트인 돔베한상 또는 김치돔베보쌈을 주문하면 순두부나 몸국이 함께 나온다.,064-713-9949,,,있음 / 소형 약 40대,0,,12:00~23:00,일요일,돔베한상세트,김치돔베보쌈 / 멸고국수 / 비빔국수 외,,,,가능,,,20080627142
2837033,협재해물라면오빠네,63012,,,제주특별자치도 제주시 한림로 475 바다방면 1층,33.4020118583,126.2510184831,"오빠네해물라면은 여행자 사이에서 '협재해물라면오빠네'로 불리며 한림항 근처 옹포리 포구에 있다. 비양도를 보며 취식할 수 있으며 야외 공간의 테이블에서는 반려동물 동반도 할 수 있다. 수프나 캡사이신을 사용하지 않고 직접 개발한 숙성된 소스로 국물맛을 내며 멋진 바다 뷰  노을 뷰와 함께 기념사진 찍기 좋은 집이다. 근처 여행지로 한림항  비양도  금능해수욕장  협재해수욕장이 있다. 
※ 반려동물 동반 가능(케이지 사용 필수  야외 취사 시 리드줄 필수)",064-796-2776,,,가능,0,,09:00~19:00,연중무휴,문어 해물라면,문어 해물라면 / 고기라면 / 전북치즈밥 / 고기덮밥 등,,,,,,,20190621047
2837068,카페나모나모베이커리,63112,,,제주특별자치도 제주시 도두봉6길 4 ,33.5089340685,126.4719635282,카페나모나모베이커리는 제주 용두암 해안도로 무지개 해안도로와 도두봉(도들오름) 앞에 있다. 아침 일찍 오픈하는 베이커리 카페로 근처에 숙박하는 여행자들이 간단한 아침 식사를 해결하기 위해 이용한다. 2층에서는 제주 북쪽 바다와 무지개 해안도로  도두봉(도들오름)을 볼 수 있으며  루프탑으로 올라가면 한라산이 보인다. 직접 로스팅한 원두를 사용하며  다양한 빵이 있고  대형 주차장과 긴 영업시간  공항 근처 위치 등의 이유로 도민과 여행자가 골고루 많이 찾는다.,064-713-7782,,,있음 / 건물 뒤편 소형 약 50대,0,,10:00~22:00 (라스트오더 21:30 ),연중무휴,로맨틱 선셋,"쑥 라테, 콩가루 집안, 아인슈페너, 아메리카노, 치아바타, 크루아상, 케이크류 등",,,가능,가능,,"화장실:남녀 구분
",20200620019
2837142,동광메밀짬뽕,63524,,,제주특별자치도 서귀포시 신화역사로 581 ,33.3105401917,126.3497119467,동광메밀짬뽕은 제주특별자치도 서귀포시 안덕면에 있는 짬뽕 전문점이다. 버스를 이용할 경우 성교동에서 내리면 가깝다. 대표 메뉴는 짬뽕과 짜장인데 밀가루 대신 제주에서 이모작을 하는 메밀을 사용하기 때문에 식감이 독특하고 소화가 잘된다. 짬뽕의 경우 매운 짬뽕과 하얀 짬뽕  해물짬뽕으로 나뉘고 탕수육은 찹쌀로 튀긴 그릇에 담겨 나와 그릇까지 소스에 적셔서 먹을 수 있다. 짬뽕과 짜장 외에도 냉우동과 해물누룽지탕  깐풍기  팔보채가 있다. 관광객은 물론이고 현지인들도 인정하는 소문난 맛집이지만 오전 11시에 문을 열고 오후 5시까지만 영업한다. 근처 여행지로 신화 역사공원  오설록 티 뮤지엄  카멜리아힐 등이 있다.,064-792-0887,,,가능,0,,11:00~17:00,"매주 수요일, 목요일",메밀짬뽕,메밀짜장면 / 메밀해물짬뽕 / 탕수육미니 / 메밀굴짬뽕 / 메밀하얀짬뽕 등,,,,,,"부대시설:무선인터넷 
",20170632073
2837164,브라보비치,63638,,,제주특별자치도 서귀포시 해맞이해안로 2614 ,33.4775445568,126.9091512905,"브라보비치는 성산일출봉과 우도가 보이는 제주 동쪽에 위치한 디저트 카페이다. 1층과 2층  그리고 야외 카바나석과 야외베드석을 배치하여 운영 중이다. 침대를 의자 대신 사용하고  대나무 그늘막  라탄 가구 등으로 야외 테이블이 꾸며져 있어 이국적인 느낌이 가득하다. 
브라보비치에는 다양한 디저트들이 준비되어 있는데  그중 하루 100개만 한정 판매하는 브라보버거와 1인 3개 한정 판매하는 약과쿠기가 인기가 많다. 버터로 바삭하게 구워낸 소금빵과 꾸덕하고 달콤한 버터바  수제로 만든 제주당근케이크 등도 판매하고 있다.",064-782-8448,,,가능,0,,09:00~19:00<br>라스트오더 18:30,연중무휴,브라보 버거세트,브라보 버거세트 / 약과쿠키 / 소금빵 / 아이스크림크로플 / 제주당근케이크 외,,,가능,가능,가능(네이버 예약),"화장실:있음(남/녀 구분)
",20200624387
2837242,리보스코화덕피자 연동점,63141,,,제주특별자치도 제주시 수목원길 27 ,33.4694748009,126.4878685946,리보스코화덕피자는 제주특별자치도 제주시 연동에 있는 화덕피자 맛집이다. 한라수목원 가는 길에 있어 찾기도 쉽다. 세계 최초로 제주 톳을 이용해 도우를 만들었으며 모든 피자는 톳도우를 사용한다. 대표 메뉴는 해녀톳도우치즈몬지락피자  해녀톳도우한라산용암피자  해녀톳도우루꼴라듬뿍피자가 있고 제주 흑돼지 돈가스  한라봉 에이드도 인기가 많다. 모든 재료는 제주산을 고집한다. 테이블이 7개뿐인 아담하고 조용한 매장으로 예약하고 방문하지 않으면 대기를 해야 한다. 주말에는 브레이크 타임이 없으며 피자를 포장할 경우 할인 가격으로 제공한다. 주변 여행지로 제주 원도심  한라수목원 등이 있다.,064-745-0904,,,가능,0,,11:00~21:00 (라스트오더 20:30 ),매주 월요일,해녀톳도우치즈몬지락피자,해녀톳도우한라산용암피자 / 해녀톳도우루꼴라듬뿍피자 / 제주흑돼지돈까스 / 수제한라봉에이드,,,,,,,20130628401
2837996,말고기연구소,63166,,,제주특별자치도 제주시 북성로 43 1층,33.5155924319,126.5201452985,"말고기연구소는 제주공항 근처 제주 구도심 삼동이동에 있다. 말고기에 대한 좋은 인식을 목표로 하는 말고기전문점으로 매장에는 테이블이 없고  도시락 테이크아웃 전문점이다. 말 육회 부각 초밥  말 불고기 부각 초밥  말고기 육즙 소시지는 말고기를 처음 먹는 사람도 부담 없이 먹을 수 있도록 독자적으로 개발한 메뉴로 100% 제주산 말고기를 사용하고 있다. 근처 여행지로는 동문재래시장  탑동공장  사라봉 등이 있다.  
※ 반려동물 동반 가능",064-758-8250,,,불가,0,,10:00~22:00,연중무휴,말 육회 부각 초밥,"말 불고기 부각 초밥, 말고기 육즙 소시지 , 말고기 육포",,,가능,가능,,,20220898630
2838044,몬스터살롱,63034,,,제주특별자치도 제주시 일주서로 6017 ,33.4482826209,126.3072431123,몬스터살롱은 제주 곽지해수욕장 입구 대로변에 위치한 수제 햄버거와 츄러스 맛집이다. 이곳의 대표메뉴는 육즙이 가득한 제주 한우로 만든 몬스터버거  흑돼지를 13시간 훈연하여 만든 풀드포크버거  스페인 정통의 맛인 50cm 츄러스  한라봉과 유자의 조합인 봉자주스이다. 식감과 소스의 맛을 좋아하면 제주한우버거를 추천하고  부드러운 식감과 담백한 맛을 좋아하는 사람들에게는 흑돼지풀드포크버거를 추천한다. 각 메뉴는 단품과 세트구성 중에 선택하여 먹을 수 있다.,064-799-5310,,,가능(협소),0,,10:00~19:00<br>브레이크타임 15:00~16:00<br>라스트오더 18:30,연중무휴,몬스터제주한우버거,몬스터제주한우버거 / 소다세트 / 몬스터흑돼지풀드포크 / 롱츄러스 외,,,가능,가능,,,20140627746
2838059,미엘드세화,63361,,,제주특별자치도 제주시 해맞이해안로 1464 ,33.5245497062,126.8618543076,미엘드세화는 제주특별자치도 제주시 구좌읍 세화리에 있는 디저트 카페다. 세화 항구와 세화해수욕장 앞에 있어 바다 뷰를 즐길 수 있다. 대표 메뉴는 꿀을 넣고 생크림을 올린 미엘 커피이고 구좌읍에서 생산된 당근으로 만든 주스와 케이크도 인기다. 제철 과일로 만드는 디저트와 케이크는 계절마다 달라지는데 망고 케이크  수박주스  무화과 케이크  초당 옥수수 코스트 등이 있다. 바다 바로 앞이라 전망이 좋고 가까운 곳에 해녀박물관  숨비소리길  비자림 등이 있다.,064-782-6070,,,없음 (세화 해수욕장 주차장 이용),0,,10:00~18:00,매주 수요일 (인스타그램 참조),미엘커피,미엘라테 / 아메리카노 / 당근주스 / 댕유지에이드 / 미엘밀크티 외,,,,,,,20140627129
2838100,스시애월,46294,,,부산광역시 금정구 장전로 57 (장전동) ,35.2296622336,129.0828210359,스시애월은 애월항 근처 바닷가에 있다. 일식 초밥  회 코스요리 전문점이며 예약제로 운영되고 있다. 시간 별로 예약된 사람만 바에 앉아 순서대로 나오는 회와 초밥  소바  튀김 등 코스요리를 즐길 수 있다. 참치 뱃살 등 고가의 초밥을 제공하는 것에 비해서는 가성비가 좋은 오마카세 집으로 알려져 있다. 노키즈 존이며 전화 예약만 가능하다. 주변 여행지로 고내봉  한담해변  고내리포구 등이 있다.,064-799-2008,,,있음 (소형 5대),0,,11:00 ~20:00<br>브레이크타임 16:00~17:00<br>라스트오더 19:00 <br>※ 예약제 운영 (전화),매주 수요일<br>※ 휴무일 인스타그램 별도 공지,사시미 앤 도로초밥세트,사시미 앤 도로초밥세트 단일메뉴,,,,,전화 예약제 운영,"부대시설:무선인터넷 
",20160627902
2839718,나비정원,63506,,,제주특별자치도 서귀포시 신영로 60-7 1호,33.2204763428,126.2492726682,제주 나비정원은 모슬포항과 대정오일장 근처에 있다 노부부가 운영하는 작고 빈티지한 커피점으로 매주 직접 선별하고 로스팅한 스페셜티 커피를 제공한다. 하와이안 코나  핸드드립 커피가 메인 메뉴이며 유기농 티를 비롯해 베트남  브라질  에티오피아 등 세계 각국의 커피 원두를 판매한다. 인근에 모슬포항  마라도  가파도로 가는 여객선 터미널이 있다.,064-792-2688,,,불가,0,,10:30~20:00,매주 수요일,핸드드립 커피,핸드드립 커피 / 유기농 티 / 제주 레몬 에이드 / 크림바나나 / 초콜렛밀크 등,,,,,,,20130631333
2839730,보래드베이커스,63599,,,제주특별자치도 서귀포시 보목로64번길 178 1층,33.2444429618,126.5905508715,보래드베이커스는 제주 서귀포 서귀항 근처에 있다. 서귀항과 문섬이 보이는 오션뷰 카페로 호텔서귀피안과 함께 운영되고 있다. 오전 8시에 오픈하여 호텔 투숙객이 아침 식사를 하기 좋다. 모든 베이커리 메뉴는 오전 8시부터 오전 11시까지 제공하고 저녁에는 바(Bar)로 운영한다. 생커피콩을 엄선하여 직접 볶는 로스터리 카페로 굿즈도 판매하고 있다. 근처에 정방폭포  외돌개 등이 있어 연계 관광에 수월하다.,064-735-1450,,,있음,0,,08:00~21:00 (라스트오더 20:30),연중무휴,플레인 크로아상,"테디밀크티, 페퍼로니피자, 생자몽착즙쥬스, 마틸다케이크 등",,,,,,,20190624554
2839771,롱로드,63024,,,제주특별자치도 제주시 귀덕3길 36 ,33.4411329714,126.2792373753,롱로드는 제주 서쪽 귀덕리 바닷가에 있다. 작고 소박한 외관과 아기자기한 인테리어가 특징이며 메인 메뉴는 매일 아침 신선한 재료로 만든 100% 수제 쇠고기 함박스테이크이다. 그 외 아보카도 함박스테이크  타코 라이스  치킨 가라아게 등도 맛볼 수 있다. 평일엔 오후 4시까지 영업하며 재료 소진 시 일찍 마감할 수도 있다. 근처에 곽지해수욕장  한림항 등이 있어 연계 관광이 수월하다.,064-796-4073,,,있음 (소형 약 6대),0,,"월,화,목,금 11:00~16:00  / 토,일 11:00~20:00",수요일,100% 비프 수제 함박스테이크,"아보카도 함박스테이크, 타코 라이스, 치킨 가라아게",,,,,,,20160627923
2839794,임성반점,63156,,,제주특별자치도 제주시 용화로 57-1 ,33.5095179388,126.509763006,임성반점은 제주공항  용담 해안도로 근처에 있는 노포이다. 메인 메뉴는 잘 불지 않는 쫄깃한 면발  해산물과 버섯으로 맛을 낸 고추짬뽕으로 제주도민들의 재방문율이 높은 도민 맛집이다. 채수 맛이 잘 우러난 깔끔한 국물로 2020년 서울 최우수 레스토랑으로 선정된 바 있다. 근처에 용두암  용담 해안도로  탑동 해변 등이 있다.,064-711-3322,,,없음,0,,10:50~20:30,일요일,고추 짬뽕,"간짜장, 짜장면, 탕수육, 잡탕밥 등",,,,,,,20200620654
2839903,피즈 노형,63083,,,제주특별자치도 제주시 노형10길 6 1층,33.483650847,126.4776191647,피즈노형은 제주 공항 근처 노형동에 있다. 애월 피즈버거의 노형점으로 정통 아메리칸식 수제 햄버거를 판매한다. 100% 소고기 수제 패티와 구운 양파  구운 파프리카  스위스 치즈 등을 사용하는 피즈버거가 대표메뉴이다. 모던한 인테리어와 티셔츠  컵  프래그런스 같은 굿즈도 판매한다. 근처 여행지로 이호테우해변  용두암해안도로  도두봉 등이 있다.,0507-1473-3253,,,불가,0,,"11:00~21:00 (15:00~16:00 브레이크타임, 20:30 라스트오더)",연중무휴,피즈버거,피즈버거 / 아메리칸버거 / 치즈갈릭감자튀김 / 더블버거 / 치즈버거 등,,,,,,,20210622887
2839916,한데모아 정실점,63147,,,제주특별자치도 제주시 아연로 182 ,33.4700472992,126.5092139488,한데모아 정실점은 제주도청 근처 민오름 뒤편에 있다. 제주식 두루치기에 통한치를 넣은 흑돼지한치두루치기가 대표메뉴이며 제주 로컬음식인 접짝뼈국  돈가스  흑돼지비빔밥 등을 판매한다. 주요 메뉴뿐 아니라 파슬리가루  김가루  닭육수 등 모든 양념  식재료를 직접 만들어 사용하며 상차림이 예쁜 것으로도 알려져 있다. 근처 여행지로 민오름  한라수목원  방선문계곡 등이 있다.,064-749-2290,,,있음 / 소형 약 10대,0,,09:00~21:00,월요일,흑돼지한치두루치기,"접짝뼈국, 흑돼지뚝배기비빔밥, 직접만든돈까스 등",,,,,,,20210620145
2840469,미친부엌,63166,,,"제주특별자치도 제주시 탑동로 15 1,2층",33.5170284317,126.5231672257,미친부엌은 제주시 탑동사거리에 있는 일식 주점으로 대표메뉴는 공오빠 크림짬뽕이다. 기본안주로 나오는 작은 새우튀김으로 인기를 얻었으며 다양한 퓨전 일식 메뉴가 있다. 1인 세트가 있어 혼자 술 마시기 좋고  샤케 바를 함께 운영하고 있다. 근처 여행지로 탑동광장  관덕정  제주원도심  칠성로 등이 있다.,064-721-6382,,,불가,0,,17:30~24:00 (23:00 라스트오더),매주 월요일,공오빠 크림짬뽕,공오빠 크림짬뽕 / 제주 고등어김초밥 / 고등어초회 / 후토마키 등,,,,,,"화장실:남녀구분
",20150627714
2840695,카페477플러스,63361,,,제주특별자치도 제주시 세평항로 46-9 세화리사무소 2층,33.5270215609,126.8560464211,카페 477 플러스는 세화리사무소를 포함하는 질그랭이센터에 있다. 세화마을 주민이 직접 운영하는 마을 카페로 제주  구좌읍의 로컬푸드를 활용한 음료와 쌀 빵을 판매한다. 3층은 공유오피스로 운영하며 2층 카페에서 식음료를 구매하면 이용할 수 있다. 카페 한쪽에는 제로 웨이스트 상점인 지구별 가게가 입점해 있다. 주변 여행지로 세화해수욕장  해녀박물관 등이 있다.,064-783-2009,,,있음(소형 약 10대),0,,10:00~21:00,매달 3번째 월요일,100% 구좌 당근주스,아메리카노 / 딸기 라테 / 우도 땅콩셰이크 / 제주 수제 댕유자에이드 / 베이커리 외,,,,,,,20200620835
2840856,두모리이수사,63002,,,제주특별자치도 제주시 두신로 112 ,33.3526162874,126.1848670034,두모리이수사는 제주시 한경면사무소와 두모리사무소 근처에 있는 일식집이다. 초밥과 면 세트 메뉴를 저렴한 가격에 맛볼 수 있는 가성비 좋은 식당으로 주변에 조용한 마을에 위치해 있어 한달살이 하는 장기 여행자들에게 입소문 난 곳이다. 우동과 초밥세트  냉모밀과 초밥세트  돈가스와 초밥세트가 있고 회덮밥  광어회  모둠회도 있다.  근처 여행지로는 신창풍차해안과 신창리포구가 있다.,064-773-0902,,,없음,0,,10:00~20:00,월요일,세트메뉴,회덮밥 / 광어회 / 우동 / 수제돈가스 / 어묵탕 외,,,,,,,20150628357
2840885,이어도식당,63624,,,제주특별자치도 서귀포시 성읍정의현로22번길 14 ,33.3844031223,126.8023710152,이어도식당은 제주 성읍민속마을 공영주차장 옆에 있다. 대표메뉴는 흑돼지 불고기 정식으로 양념 돼지불고기가 나오는데 고기가 익을 때쯤 콩나물과 무생채 등을 함께 조리해 고기와 곁들여 먹는다. 제주식 두루치기로도 먹을 수 있으며 특히 기본 찬으로 나오는 고사리나물이 인기다. 흑돼지 오겹살  옥돔 정식  메밀 빈대떡 등 제주 특산 음식을 맛볼 수 있으며 가성비 맛집으로 알려져 있다. 주변 여행지로 성읍민속마을  영주산 등이 있다.,064-787-4333,,,있음 (성읍민속마을 공영주차장),0,,07:30~20:00,연중무휴,흑돼지불고기정식,"흑돼지 오겹살, 옥돔 정식, 메밀 빈대떡 등",,,,,,,19940631127
