id,name,theme,address,address_detail,lat,lng,description,main_menu,opening_hours,closed,phone,theme_category
KCLANPO23N000003488,대포주상절리대,바다,제주특별자치도 서귀포시 중문동  317032,이어도로 36-30,33.23794234,126.4259332,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003490,도깨비도로,드라이브,제주특별자치도 제주시 아라일동  산67-5,정보없음,33.4364641,126.5552395,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003491,신비의도로,드라이브,제주특별자치도 제주시 노형동  3766,우평로 10,33.44910122,126.488051,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003496,돈내코유원지,강,제주특별자치도 서귀포시 상효동  1503,돈내코로 128-1,33.3009572,126.5851924,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003497,돌칸이,바다,제주특별자치도 제주시 우도면 연평리 1707,우도해안길 32-24,33.49273601,126.9578463,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003499,돔베낭골,바다,제주특별자치도 서귀포시 호근동  1608-2,정보없음,33.23965677,126.5330932,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003500,동복관광체험어장,체험마을,제주특별자치도 제주시 구좌읍 동복리 687-10,구좌해안로 35,33.55553881,126.7188131,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003501,동복해안도로,드라이브,제주특별자치도 제주시 구좌읍 동복리 716-2,정보없음,33.5538527,126.7169343,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003510,만장굴,동굴,제주특별자치도 제주시 구좌읍 월정리 산41-15,만장굴길 182,33.52816783,126.7700321,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003524,별도봉공원,산,제주특별자치도 제주시 화북일동  4502,사라봉동길 74-17,33.51838918,126.549414,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003531,봉개관광승마장,체험마을,제주특별자치도 제주시 봉개동  275-86,정보없음,33.46272859,126.6113705,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003534,생각하는정원,테마파크,제주특별자치도 제주시 한경면 저지리 1534,녹차분재로 675,33.32557563,126.2550285,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003535,불사리탑사,사찰,제주특별자치도 제주시 조천읍 조천리 134411,일주동로 884,33.53194572,126.6362106,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000003537,형제해안도로,드라이브,제주특별자치도 서귀포시 안덕면 사계리 2294-35,정보없음,33.22676683,126.3009557,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003538,사라봉공원,공원,제주특별자치도 제주시 건입동  387-1,사라봉동길 74,33.51754104,126.5453362,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003540,산굼부리,산,제주특별자치도 제주시 조천읍 교래리 342-2,비자림로 768,33.43294721,126.6930254,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003551,섭지코지,산,제주특별자치도 서귀포시 성산읍 고성리 127-2,섭지코지로 107,33.4302398,126.9280752,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003552,성산일출봉,산,제주특별자치도 서귀포시 성산읍 성산리 1,정보없음,33.45840755,126.9424991,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003555,세화해안도로,드라이브,제주특별자치도 제주시 구좌읍 하도리 3200-23,정보없음,33.52500973,126.8630529,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003559,송악형제해안도로,드라이브,제주특별자치도 서귀포시 대정읍 상모리 626-2,정보없음,33.21745071,126.2933494,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003560,송악해안도로,드라이브,제주특별자치도 서귀포시 대정읍 상모리 130-1,정보없음,33.20859858,126.2914075,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003564,수월봉,산,제주특별자치도 제주시 한경면 고산리 3761,정보없음,33.29457638,126.1629597,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003567,쉬리의언덕,바다,제주특별자치도 서귀포시 색달동  3039-41,정보없음,33.24555159,126.4072914,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003568,신산해안도로,드라이브,제주특별자치도 서귀포시 성산읍 신산리 1130-7,정보없음,33.37645849,126.876999,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003569,신양신산해안도로,드라이브,제주특별자치도 서귀포시 성산읍 온평리 24139,정보없음,33.41797763,126.9109698,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003570,신양해안도로,드라이브,제주특별자치도 서귀포시 성산읍 고성리 602-4,정보없음,33.4323132,126.9152101,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003571,신창용수해안도로,드라이브,제주특별자치도 제주시 한경면 신창리 1442-1,한경해안로 438,33.34193988,126.1674676,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003572,신창풍차해안도로,드라이브,제주특별자치도 제주시 한경면 신창리 542-9,한경해안로 565,33.34605593,126.1799646,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003578,애월해안도로,드라이브,제주특별자치도 제주시 애월읍 애월리 397-3,정보없음,33.46601948,126.3271673,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003586,어승생악,산,제주특별자치도 제주시 해안동  산220-12,정보없음,33.39632448,126.4892747,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003594,옹포해안도로,드라이브,제주특별자치도 제주시 한림읍 동명리 ,정보없음,33.40994778,126.2559436,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003595,외돌개,바다,제주특별자치도 서귀포시 호근동  336,정보없음,33.23977448,126.5439329,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003598,용두암공원,바다,제주특별자치도 제주시 용담이동  488-5,서해안로 687-1,33.51600348,126.5120296,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003599,용두암해안도로,드라이브,제주특별자치도 제주시 용담삼동  1134-3,정보없음,33.52024001,126.4963016,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003600,용머리촬영지,촬영지,제주특별자치도 서귀포시 안덕면 사계리 115,정보없음,33.23444272,126.3129506,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000003601,용머리해안,바다,제주특별자치도 서귀포시 안덕면 사계리 112-3,정보없음,33.23215622,126.3147159,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003603,용수해안도로,드라이브,제주특별자치도 제주시 한경면 용수리 966493,정보없음,33.32064807,126.1676331,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003606,우도잠수함,체험마을,제주특별자치도 서귀포시 성산읍 성산리 347-9,성산등용로 130-19,33.47289331,126.9336716,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003608,웅지승마센터,체험마을,제주특별자치도 제주시 애월읍 상가리 2156-15,산록서로 81,33.39092993,126.3796719,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003616,이호해안도로,드라이브,제주특별자치도 제주시 이호일동  375-53,정보없음,33.50069,126.4548581,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003618,일과해안도로,드라이브,제주특별자치도 서귀포시 대정읍 일과리 1415-3,정보없음,33.24170736,126.2244311,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003634,유채꽃재배단지,공원,제주특별자치도 서귀포시 성산읍 고성리 270,정보없음,33.45480924,126.9250877,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003636,제주돌문화공원,공원,제주특별자치도 제주시 조천읍 교래리 산119,남조로 2023,33.44802966,126.6616058,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003637,제주랜드카트제주랜드ATV,스포츠시설,제주특별자치도 서귀포시 표선면 성읍리 2429,번영로 2561,33.40503004,126.7807807,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003638,제주러브랜드,테마파크,제주특별자치도 제주시 연동  680-26,1100로 2894-72,33.45182487,126.4892166,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003641,제주조각공원,공원,제주특별자치도 서귀포시 안덕면 덕수리 산27,일주서로 1836,33.25189543,126.3229808,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003643,행원풍력발전단지,바다,제주특별자치도 제주시 구좌읍 행원리 5,정보없음,33.55795026,126.8227758,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003644,제지기오름,산,제주특별자치도 서귀포시 보목동  275-1,정보없음,33.24177721,126.6094358,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003647,종달리해안도로,드라이브,제주특별자치도 제주시 구좌읍 종달리 457-3,정보없음,33.50493609,126.9127565,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003648,종달해안도로,드라이브,제주특별자치도 서귀포시 성산읍 오조리 368-3,정보없음,33.46997399,126.9190617,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003653,천연돌염전,바다,제주특별자치도 제주시 애월읍 구엄리 609-1,애월해안로 708,33.48365251,126.3765988,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003670,추사적거지,고택,제주특별자치도 서귀포시 대정읍 안성리 1661-1,추사로 44,33.24993322,126.2781921,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000003682,하귀애월해안도로,드라이브,제주특별자치도 제주시 애월읍 구엄리 464-3,정보없음,33.48750913,126.3834959,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003683,하도리철새도래지,드라이브,제주특별자치도 제주시 구좌읍 하도리 19391,정보없음,33.51211743,126.8979422,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003689,한동해안도로,드라이브,제주특별자치도 제주시 구좌읍 한동리 1641,해맞이해안로 932,33.54660149,126.8278034,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003692,한림공원,공원,제주특별자치도 제주시 한림읍 협재리 2487,한림로 300,33.38934652,126.2405756,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003694,함덕해안도로,드라이브,제주특별자치도 제주시 조천읍 함덕리 1004-56,정보없음,33.54266853,126.6678405,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000003699,제주서커스월드,테마파크,제주특별자치도 서귀포시 안덕면 동광리 886,동광로 214,33.31437259,126.3447392,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000003705,혼인지,유적지,제주특별자치도 서귀포시 성산읍 온평리 1695-1,혼인지로 39-42,33.4158434,126.8944062,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000003917,알뜨르비행장,유적지,제주특별자치도 서귀포시 대정읍 상모리 1489,정보없음,33.21066454,126.2786798,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000004005,명도암휴양목장,체험마을,제주특별자치도 제주시 봉개동  848-49,정보없음,33.46495763,126.6104295,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004017,굼부리,산,제주특별자치도 서귀포시 표선면 성읍리 530-6,중산간동로 4585,33.38848724,126.8049982,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000004039,산지등대,바다,제주특별자치도 제주시 건입동  340-2,사라봉동길 108-1,33.52142579,126.5455974,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000004067,저지문화예술인마을,미술관,제주특별자치도 제주시 한경면 저지리 2114-64,저지12길 Mar.85,33.33895949,126.2652598,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000004068,녹차미로공원,공원,제주특별자치도 서귀포시 색달동  산52,산록남로 1246,33.29325909,126.4213347,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000004069,제주옹기마을,체험마을,제주특별자치도 제주시 한경면 조수리 688881,신정로 514,33.29896607,126.2193837,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004070,종달리체험어장,체험마을,제주특별자치도 제주시 구좌읍 종달리 485-1,해맞이해안로 2286,33.49625186,126.9100556,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
